Application ID,Age,Gender,Marital Status (at the time of application),No of dependents,Income,Education,Profession ,Type of residence,No of months in current residence,No of months in current company,Performance Tag
573073056,51,M,Married,1,12,Phd,SAL,Rented,44,3,0
767764609,53,M,Married,2,11,Masters,SE,Rented,83,3,0
704891797,64,M,Married,1,31,Bachelor,SAL,Rented,21,16,0
244835279,61,M,Married,1,39,Bachelor,SE,Rented,32,23,0
867718342,57,M,Married,4,33,Masters,SAL,Rented,11,13,0
260110520,58,M,Married,3,19,Professional,SE_PROF,Rented,6,75,0
340379473,39,M,Married,4,30,Professional,SAL,Rented,20,48,0
214646345,27,M,Married,2,26,Professional,SE_PROF,Rented,80,69,0
689677099,40,F,Married,4,54,Bachelor,SE,Rented,50,3,0
446724252,27,F,Married,2,36,Professional,SAL,Rented,21,42,0
556845680,52,M,Married,1,30,Masters,SE_PROF,Rented,14,27,0
832136867,39,M,Married,5,15,Masters,SAL,Rented,60,7,0
873490420,36,M,Single,1,35,Masters,SAL,Company provided,84,28,0
308078700,59,M,Married,3,22,Bachelor,SE_PROF,Rented,6,60,0
425062759,51,M,Married,2,40,Bachelor,SE,Owned,94,10,0
147422529,27,M,Single,3,4.5,Professional,SAL,Rented,85,47,0
610348549,30,M,Married,1,8,Masters,SAL,Rented,58,40,0
838431165,57,M,Married,5,25,Professional,SE_PROF,Owned,6,34,0
789839071,44,M,Married,3,40,Masters,SAL,Rented,48,10,0
938043195,58,M,Married,3,48,Masters,SE_PROF,Rented,23,26,0
455339848,29,M,Married,2,10,Professional,SAL,Rented,14,42,0
314920920,50,M,Married,3,18,Professional,SAL,Rented,60,24,0
168413654,46,F,Married,5,45,Bachelor,SE_PROF,Rented,33,24,1
929783790,44,M,Single,4,49,Professional,SE_PROF,Rented,55,17,0
914866309,49,M,Married,3,39,Bachelor,SE_PROF,Owned,6,48,0
834083423,32,M,Married,1,5,Professional,SAL,Company provided,60,71,0
763383837,49,M,Married,5,37,Masters,SAL,Rented,21,9,0
835699698,44,M,Married,4,25,Masters,SAL,Rented,46,3,0
303736570,34,M,Married,2,26,Phd,SE_PROF,Owned,23,31,0
417202564,28,M,Married,2,14,Masters,SE_PROF,Rented,61,16,0
451879215,47,M,Married,1,4.5,Professional,SAL,Owned,42,19,0
833490406,65,M,Married,3,36,Professional,SAL,Owned,64,14,0
51314638,63,M,Married,3,12,Professional,SE_PROF,Rented,91,9,0
790718934,37,M,Married,5,35,Masters,SE,Rented,14,39,0
742252757,45,M,Married,4,22,Professional,SAL,Rented,15,15,0
659009669,50,M,Married,3,50,Masters,SE,Rented,69,29,0
901289562,38,M,Married,2,40,Masters,SAL,Owned,34,47,0
294858054,29,M,Married,3,45,Masters,SE,Living with Parents,51,70,0
346872360,56,M,Married,5,37,Phd,SE,Owned,12,25,0
457528296,42,F,Single,4,16,Masters,SE_PROF,Owned,47,12,0
35145973,41,M,Married,4,14,Professional,SAL,Rented,82,18,0
848200010,53,M,Married,3,43,Masters,SAL,Company provided,34,15,0
479424746,46,M,Married,5,18,Bachelor,SE,Rented,70,32,0
274488609,34,M,Married,2,7,Masters,SAL,Rented,7,37,0
895638969,46,M,Married,4,50,Professional,SAL,Rented,64,28,0
262872494,42,M,Married,3,29,Bachelor,SE_PROF,Rented,39,56,0
382352102,54,M,Married,3,14,Professional,SE,Owned,51,13,0
847265041,34,F,Married,3,28,Masters,SAL,Rented,80,41,0
914738772,31,M,Married,1,4.5,Bachelor,SAL,Owned,30,51,0
104642716,40,M,Married,2,4.5,Masters,SAL,Rented,87,53,0
420997996,31,M,Married,3,9,Phd,SAL,Rented,66,45,0
536218335,45,F,Married,2,38,Professional,SAL,Owned,32,61,0
397252872,31,M,Single,2,4.5,Masters,SAL,Rented,50,57,0
86624186,53,M,Married,5,8,Bachelor,SAL,Rented,16,67,0
34714446,40,F,Married,5,39,Professional,SE,Rented,88,61,0
717099665,42,M,Single,3,48,Masters,SAL,Rented,112,35,1
335244205,37,F,Married,4,42,Bachelor,SAL,Rented,19,57,0
880679314,40,M,Married,3,20,Professional,SAL,Owned,15,38,0
291915242,43,M,Married,2,38,Phd,SAL,Rented,14,48,0
927816770,56,F,Married,3,5,Masters,SAL,Rented,89,67,0
494010099,62,M,Married,5,38,Professional,SAL,Rented,6,22,0
429635529,56,M,Married,3,14,Masters,SE_PROF,Rented,118,18,0
285914512,39,M,Married,2,28,Professional,SE,Owned,48,24,0
276487962,36,M,Married,3,19,Masters,SAL,Rented,75,3,0
100003101,53,M,Married,4,33,Professional,SE,Owned,100,13,0
856823015,50,M,Married,1,6,Professional,SE_PROF,Rented,55,10,0
397141546,49,M,Married,4,8,Masters,SAL,Rented,40,37,0
356017471,27,F,Married,2,34,Phd,SE,Rented,23,55,0
971054397,63,M,Married,4,6,Masters,SAL,Rented,84,37,0
671004128,27,F,Single,3,42,Masters,SAL,Rented,87,17,0
810969224,37,M,Married,4,15,Masters,SE,Rented,116,22,0
469076833,39,M,Married,2,24,Masters,SE_PROF,Owned,18,22,0
663222189,35,M,Single,2,27,Bachelor,SE_PROF,Rented,59,52,0
591092044,33,M,Married,1,22,Bachelor,SE,Rented,26,33,0
418783393,56,F,Married,5,48,Professional,SAL,Company provided,49,24,0
489229185,33,M,Married,1,26,Masters,SAL,Living with Parents,41,18,0
172751721,39,F,Married,1,33,Professional,SAL,Rented,58,61,0
210753816,33,F,Married,3,22,Professional,SAL,Rented,36,43,0
816495275,48,M,Married,2,43,Masters,SE_PROF,Rented,6,35,0
632114534,37,F,Single,2,11,Masters,SE_PROF,Rented,82,69,0
728424028,30,M,Single,1,18,Professional,SE,Rented,48,5,0
394790051,36,M,Married,1,4.5,Professional,SE,Rented,77,53,0
200014243,56,M,Married,4,19,Bachelor,SE,Rented,114,34,0
540208488,32,M,Single,2,4.5,Masters,SE,Rented,54,28,0
644000675,54,F,Married,2,8,Phd,SE,Rented,121,19,0
16791239,43,M,Single,5,53,Bachelor,SAL,Owned,95,23,0
355239108,42,F,Married,5,39,Phd,SE_PROF,Rented,50,15,0
929078825,56,M,Married,3,18,Masters,SAL,Rented,49,52,0
460070390,38,M,Married,2,34,Professional,SE,Owned,32,23,0
368017621,51,M,Married,1,24,Bachelor,SAL,Rented,13,35,0
99906901,56,F,Married,5,39,Professional,SE,Rented,24,12,0
29896282,58,M,Married,2,17,Bachelor,SAL,Rented,57,31,0
662579126,51,M,Married,4,52,Professional,SAL,Owned,10,43,0
105592098,55,M,Married,5,28,Masters,SE_PROF,Rented,49,25,0
281123091,43,M,Married,2,4.5,Masters,SAL,Rented,24,31,0
424572785,28,M,Married,1,4.5,Masters,SE,Owned,98,64,0
961315450,57,M,Married,2,5,Professional,SE_PROF,Rented,13,72,0
146360037,38,M,Single,5,6,Professional,SAL,Rented,62,29,0
482323250,62,M,Married,3,16,Phd,SAL,Rented,10,57,0
572737215,41,M,Married,2,4.5,Professional,SAL,Rented,91,26,0
964599786,47,M,Married,5,45,Masters,SAL,Owned,6,31,0
585735907,47,M,Married,2,8,,SAL,Rented,65,19,0
603290506,52,M,Married,1,42,Masters,SAL,Rented,64,3,0
58464555,50,M,Married,5,16,Bachelor,SE,Rented,10,49,0
702163060,54,M,Married,5,35,Phd,SAL,Rented,42,23,0
367870491,61,M,Married,2,18,Phd,SE_PROF,Rented,74,51,0
886441787,50,M,Married,2,52,Professional,SAL,Owned,6,58,0
144469782,63,M,Married,3,17,Bachelor,SE_PROF,Rented,35,33,0
122896320,50,M,Married,4,54,Masters,SAL,Rented,117,6,0
969059977,32,F,Single,2,30,Masters,SE,Owned,101,64,0
288591584,38,F,Married,3,16,Professional,SE,Rented,42,14,0
889826322,35,M,Married,5,28,Bachelor,SAL,Rented,105,25,0
178164050,48,F,Married,1,34,Bachelor,SE,Rented,14,47,0
395370769,33,F,Single,1,26,Masters,SAL,Owned,33,20,0
171760195,51,M,Married,2,42,Masters,SAL,Rented,64,16,0
566113205,52,M,Married,3,22,Bachelor,SAL,Rented,29,43,0
125380305,63,M,Married,5,43,Professional,SAL,Rented,29,36,0
316877973,48,M,Married,3,16,Masters,SE,Rented,31,47,1
485532724,55,M,Married,1,39,Masters,SAL,Rented,6,3,0
554217915,58,F,Married,5,45,Professional,SE_PROF,Rented,20,7,0
515513531,48,M,Married,5,42,Professional,SAL,Rented,50,9,0
386180172,32,M,Married,3,33,Masters,SAL,Owned,6,6,0
62237875,38,M,Married,2,40,Professional,SE_PROF,Rented,107,37,0
360115249,46,M,Married,3,50,Professional,SAL,Rented,6,20,0
11198078,52,M,Single,3,4.5,Professional,SE,Owned,113,23,0
527989638,35,M,Married,1,9,Phd,SE,Owned,23,39,0
44737190,64,M,Married,2,18,Bachelor,SE_PROF,Owned,24,53,0
625182200,48,M,Married,2,7,Professional,SAL,Rented,114,72,0
806951207,46,M,Married,4,24,Professional,SAL,Rented,101,4,0
71245213,31,M,Single,2,6,Masters,SE,Rented,87,54,0
672058258,34,F,Married,3,4.5,Bachelor,SAL,Owned,113,11,0
813213334,58,M,Married,2,39,Professional,SE_PROF,Rented,8,27,0
795278975,50,M,Married,3,4.5,Professional,SAL,Owned,46,50,0
890503343,30,M,Single,1,42,Professional,SAL,Rented,6,64,0
832605273,45,M,Married,5,11,Bachelor,SAL,Rented,25,50,0
615193423,53,F,Married,4,46,Bachelor,SE,Rented,8,6,1
845443114,40,M,Married,4,46,Bachelor,SAL,Rented,51,7,0
389003953,40,M,Married,2,53,Masters,SAL,Rented,52,71,0
382489245,38,F,Married,4,6,Masters,SE_PROF,Rented,44,33,0
607020470,49,F,Married,1,21,Bachelor,SE,Rented,12,40,0
839822663,44,M,Married,3,12,Masters,SE_PROF,Rented,79,60,0
800812383,58,F,Married,4,22,Professional,SE,Rented,79,7,0
836321183,47,M,Married,2,53,Professional,SAL,Owned,32,58,0
759330703,52,F,Single,5,10,Masters,SAL,Rented,101,9,0
280998286,45,F,Married,5,11,Bachelor,SE,Rented,119,37,0
867046245,39,M,Married,3,33,Phd,SAL,Owned,6,21,0
181229194,50,M,Married,1,52,Bachelor,SAL,Rented,91,35,0
668551840,29,M,Single,3,42,Professional,SAL,Rented,25,13,0
587640450,35,M,Married,5,23,Professional,SAL,Rented,54,60,0
624349886,55,M,Married,4,50,Bachelor,SE_PROF,Rented,39,75,0
992941537,33,M,Married,2,23,Masters,SAL,Rented,46,22,0
317742538,44,F,Single,3,12,Masters,SAL,Rented,14,28,0
648884439,38,F,Married,5,31,Phd,SE_PROF,Rented,39,30,0
139813850,30,M,Married,1,33,Masters,SAL,Rented,20,19,0
581692845,65,M,Married,1,19,Professional,SE,Owned,107,69,0
984367105,63,F,Married,1,21,Professional,SAL,Rented,63,3,0
912913405,54,M,Married,1,41,Masters,SE_PROF,Rented,42,3,0
143361540,55,M,Married,3,11,Masters,SE,Rented,75,32,0
268746713,42,F,Married,2,4.5,Bachelor,SE_PROF,Rented,63,31,0
500983559,32,M,Married,3,4.5,Professional,SAL,Rented,121,31,0
436812696,60,M,Married,2,17,Phd,SE,Rented,17,61,0
293649274,29,M,Single,3,45,Masters,SE_PROF,Living with Parents,6,75,0
778054974,41,M,Married,2,27,Professional,SAL,Rented,21,5,0
197473815,47,M,Married,1,4.5,Phd,SE_PROF,Rented,114,26,0
350355460,56,M,Married,1,28,Professional,SAL,Rented,34,14,0
993487500,48,M,Married,3,32,Masters,SE_PROF,Rented,91,19,0
883622329,65,F,Married,5,25,Bachelor,SAL,Rented,51,5,0
306410426,38,M,Married,5,4.5,Masters,SE_PROF,Rented,116,72,0
977822166,46,M,Married,1,20,Professional,SAL,Owned,32,37,0
351465150,49,M,Married,1,18,Masters,SAL,Owned,6,61,0
494526345,53,F,Married,3,9,Masters,SE_PROF,Rented,58,34,0
715683203,41,M,Married,1,22,Bachelor,SE_PROF,Owned,55,43,0
800595093,65,M,Married,1,45,Professional,SE_PROF,Owned,47,30,0
772780122,48,M,Married,4,22,Professional,SE_PROF,Rented,69,42,0
273838627,64,M,Single,2,10,Masters,SAL,Owned,31,62,0
821620357,38,M,Married,5,10,Professional,SE_PROF,Rented,115,23,0
537878522,37,F,Married,5,4.5,Masters,SAL,Owned,6,56,0
739798560,41,M,Married,2,34,Professional,SAL,Owned,59,9,0
52308121,49,F,Married,1,20,Professional,SE_PROF,Rented,26,74,1
500167339,39,M,Married,3,4.5,Masters,SE,Rented,86,3,0
908169550,58,M,Married,3,13,Masters,SE_PROF,Owned,35,33,0
282155185,38,F,Married,4,34,Professional,SE_PROF,Rented,15,31,1
299848750,36,M,Married,4,45,Phd,SAL,Rented,7,72,0
277027662,27,M,Married,1,35,Bachelor,SAL,Rented,83,59,0
85170729,40,M,Single,2,16,Bachelor,SE,Rented,88,37,1
553570381,54,M,Married,3,32,Professional,SE_PROF,Rented,16,51,0
398740338,65,F,Married,1,23,Masters,SE,Rented,109,32,0
448007201,59,F,Married,1,20,Masters,SAL,Rented,48,19,0
988357685,37,M,Married,3,11,Bachelor,SE_PROF,Rented,57,59,0
875954454,44,M,Married,1,31,Bachelor,SAL,Rented,36,3,0
918525496,46,M,Married,2,15,Bachelor,SAL,Rented,82,53,0
671585506,53,M,Married,1,28,Masters,SAL,Rented,32,56,0
987076304,34,F,Married,1,41,Professional,SAL,Rented,111,23,0
586663278,52,M,Married,5,13,Professional,SAL,Rented,95,56,0
348640476,65,M,Married,3,6,Professional,SE_PROF,Rented,52,21,0
825980788,60,M,Married,1,7,Professional,SAL,Owned,6,30,0
873801959,34,F,Single,2,11,Professional,SE_PROF,Rented,21,41,0
64606677,39,M,Married,3,13,Bachelor,SAL,Owned,25,31,1
474774278,63,F,Married,1,16,Masters,SAL,Rented,7,27,0
869183028,48,F,Married,2,10,Bachelor,SE_PROF,Rented,12,61,0
288129334,31,M,Single,3,10,Professional,SE_PROF,Rented,12,41,0
446113276,52,M,Single,3,28,Professional,SAL,Owned,6,29,0
154302275,43,F,Married,4,23,Bachelor,SE_PROF,Rented,22,74,0
97776552,44,M,Married,3,20,Masters,SE,Rented,19,71,0
116793642,51,M,Married,2,30,Professional,SE,Rented,6,35,0
869959732,50,F,Married,1,37,Professional,SAL,Rented,6,59,0
74367995,42,F,Married,4,27,Professional,SE_PROF,Rented,43,32,0
610755033,33,F,Single,2,16,Masters,SAL,Rented,44,55,0
148568097,57,M,Married,2,37,Bachelor,SAL,Owned,55,3,0
862174050,47,M,Married,4,21,Bachelor,SAL,Rented,16,13,0
93817747,31,F,Single,3,22,Professional,SAL,Rented,53,65,0
765647972,40,M,Married,5,23,Masters,SE,Rented,59,51,0
117300919,64,M,Married,4,17,Professional,SE,Owned,48,28,0
176612318,42,M,Married,3,36,Phd,SAL,Owned,126,30,0
82787014,52,M,Married,1,25,Bachelor,SAL,Rented,59,27,0
209162959,55,M,Married,2,41,Bachelor,SAL,Rented,49,38,0
491455745,51,M,Married,5,6,Masters,SAL,Rented,91,50,0
957945668,47,M,Married,4,31,Professional,SAL,Rented,41,18,0
504914599,58,F,Married,2,35,Masters,SE,Rented,37,35,0
293677934,49,M,Single,3,22,Masters,SE_PROF,Rented,71,5,0
125944737,52,M,Married,4,5,Masters,SAL,Rented,25,53,0
928350528,41,M,Married,4,13,Bachelor,SE_PROF,Rented,6,43,0
532052497,65,M,Married,2,24,Bachelor,SE_PROF,Rented,32,32,0
250195598,54,M,Married,1,55,Masters,SAL,Rented,45,43,0
408316473,56,M,Married,5,6,Bachelor,SE,Rented,12,54,0
467824625,56,M,Married,4,42,Masters,SAL,Rented,42,14,0
943896792,51,M,Married,2,17,Bachelor,SAL,Rented,38,27,0
29983657,38,M,Married,5,20,Professional,SAL,Rented,112,38,0
938689888,56,M,Married,3,12,Bachelor,SE_PROF,Rented,59,24,0
995225872,48,M,Married,3,18,Professional,SAL,Rented,59,26,1
201384041,60,M,Married,4,48,Bachelor,SE,Rented,31,18,1
201891727,63,M,Married,3,22,Phd,SAL,Rented,6,11,0
236614861,52,M,Married,5,38,Professional,SE,Rented,76,29,0
760572068,41,M,Married,2,4.5,Bachelor,SE,Owned,20,35,0
823432833,34,F,Married,2,8,Professional,SAL,Rented,119,43,0
679332317,41,M,Married,2,32,Masters,SE,Rented,21,75,0
942371457,38,M,Married,4,28,Professional,SAL,Rented,98,59,0
699837713,57,F,Married,2,14,Professional,SAL,Rented,75,38,0
532887112,40,F,Married,4,9,Bachelor,SAL,Rented,10,31,0
522132054,37,F,Married,3,5,Masters,SE,Others,117,24,0
850799686,41,F,Married,5,51,Masters,SE,Rented,121,8,0
122882108,41,M,Married,3,29,Masters,SAL,Rented,19,73,0
37336094,51,M,Married,1,7,Phd,SE,Rented,126,10,0
378383906,30,M,Married,2,35,Bachelor,SE_PROF,Rented,67,23,1
112019553,58,M,Married,4,36,Professional,SAL,Owned,24,24,0
997709892,40,F,Single,1,4.5,Bachelor,SAL,Rented,7,40,0
509169503,33,M,Single,3,4.5,Phd,SAL,Living with Parents,40,52,0
258894117,43,M,Married,3,9,Bachelor,SE_PROF,Rented,98,9,0
500689572,38,M,Single,1,4.5,Professional,SAL,Rented,15,64,0
376450878,60,M,Married,4,12,Professional,SAL,Rented,68,9,0
937890586,55,M,Married,1,39,Bachelor,SAL,Rented,63,16,0
826040943,29,M,Single,1,12,Professional,SAL,Owned,60,55,0
345524028,45,M,Married,3,30,Phd,SAL,Rented,8,3,1
949803774,65,M,Married,3,45,Bachelor,SAL,Owned,126,19,0
98691591,65,M,Married,2,34,Masters,SE,Rented,26,35,1
608116290,53,M,Married,4,12,Bachelor,SAL,Rented,6,43,0
87306143,33,M,Single,1,35,Bachelor,SAL,Owned,25,25,0
799298443,39,F,Single,5,15,Masters,SE,Rented,19,23,0
657789875,29,M,Single,3,7,Bachelor,SAL,Living with Parents,53,22,0
853241960,50,M,Married,2,18,Masters,SAL,Owned,88,26,0
470681893,42,M,Married,4,11,Bachelor,SAL,Rented,51,37,0
325761773,47,M,Married,4,32,Professional,SAL,Rented,76,46,0
730522182,50,M,Married,2,41,Masters,SE,Owned,76,8,0
283577776,38,M,Single,4,32,Masters,SE_PROF,Rented,74,24,0
177403753,42,M,Single,4,28,Professional,SAL,Rented,125,23,0
634481511,39,M,Married,3,15,Masters,SAL,Rented,39,20,0
594468677,47,F,Married,2,33,Professional,SE_PROF,Rented,44,13,0
738198690,52,M,Married,1,23,Professional,SE,Rented,29,26,0
906549979,52,F,Single,2,20,Masters,SAL,Rented,41,15,0
934063308,43,M,Married,4,13,Bachelor,SAL,Rented,52,39,0
189316220,39,F,Married,1,6,Professional,SE_PROF,Owned,85,35,0
892182048,37,M,Married,2,20,Masters,SAL,Owned,17,75,0
296575402,47,M,Married,2,10,Bachelor,SAL,Owned,52,10,0
585691191,47,M,Married,1,9,Phd,SAL,Rented,56,42,0
847799893,38,M,Married,5,32,Masters,SAL,Owned,14,6,0
85196205,43,M,Married,5,39,Bachelor,SAL,Rented,100,38,0
516107940,63,M,Married,2,25,Masters,SAL,Rented,32,17,0
330437473,41,M,Married,4,18,Masters,SAL,Rented,18,64,0
497672678,36,M,Married,1,28,Professional,SAL,Rented,6,38,0
700647691,54,M,Married,5,8,Professional,SE,Rented,47,47,0
969382428,55,M,Married,1,25,Masters,SAL,Rented,48,28,0
753151364,39,M,Married,4,25,Masters,SE_PROF,Owned,6,70,0
772487579,63,M,Married,1,35,Phd,SAL,Owned,25,51,0
153069792,52,F,Married,1,27,Masters,SE,Rented,30,24,0
922852005,45,M,Married,2,50,Masters,SAL,Rented,27,41,0
105685696,63,M,Single,2,20,Bachelor,SAL,Rented,81,9,0
774332437,57,M,Married,2,28,Professional,SE_PROF,Rented,24,52,0
332616869,44,M,Married,2,47,Masters,SAL,Rented,80,74,0
884064703,45,M,Married,4,38,Phd,SE_PROF,Rented,40,3,0
166677240,37,M,Married,2,4.5,Masters,SAL,Rented,10,60,0
438284570,52,M,Married,5,5,Masters,SAL,Rented,21,62,0
267756840,47,M,Married,1,32,Masters,SAL,Rented,64,18,0
823864597,32,F,Single,2,29,Masters,SE,Owned,47,40,0
266301287,37,F,Married,5,31,Bachelor,SE_PROF,Rented,20,15,0
915956561,38,M,Married,1,25,Bachelor,SAL,Owned,112,15,0
541522642,45,M,Married,3,24,Bachelor,SAL,Rented,33,58,0
47668038,53,M,Married,2,36,Professional,SE,Rented,92,38,0
702160064,36,M,Single,2,40,Bachelor,SE_PROF,Rented,29,29,0
300711419,32,M,Single,2,31,Bachelor,SAL,Rented,75,55,0
635095652,58,F,Married,3,33,Bachelor,SAL,Rented,110,32,0
998433047,54,M,Married,4,56,Professional,SAL,Owned,89,6,1
18154762,46,M,Married,3,43,Masters,SAL,Rented,88,39,0
294316348,27,M,Married,3,18,Masters,SE,Rented,121,5,0
132619457,62,F,Married,5,6,Bachelor,SAL,Rented,44,28,0
838914056,47,M,Married,5,18,Professional,SE_PROF,Rented,30,15,0
619047752,37,M,Married,1,4.5,Professional,SE_PROF,Rented,103,52,0
341292136,31,M,Married,3,24,Bachelor,SAL,Rented,63,54,0
331075808,52,M,Married,5,30,Professional,SAL,Rented,18,24,0
930510066,44,M,Married,2,12,Bachelor,SAL,Rented,24,57,0
906589997,28,M,Married,2,18,Professional,SAL,Rented,60,27,0
583556113,50,M,Single,5,45,Bachelor,SE,Rented,6,39,0
676052118,53,M,Married,5,41,Professional,SAL,Rented,6,17,0
116362622,52,M,Married,5,48,Bachelor,SAL,Rented,26,19,0
937702759,37,M,Married,2,31,Phd,SE,Rented,21,37,0
67449009,57,M,Married,4,30,Bachelor,SAL,Company provided,12,56,0
564690611,36,F,Married,4,25,Bachelor,SAL,Owned,58,11,0
846875753,65,M,Married,3,15,Professional,SE_PROF,Owned,30,26,0
361417055,33,M,Single,1,4.5,Masters,SAL,Living with Parents,52,36,0
170377922,42,M,Married,1,27,Bachelor,SAL,Rented,69,41,0
789442016,41,M,Married,3,46,Bachelor,SAL,Rented,20,41,0
119414918,47,F,Married,4,20,Bachelor,SAL,Owned,32,24,0
296032587,52,M,Married,2,28,Professional,SAL,Rented,36,51,0
865208753,41,F,Married,4,34,Professional,SE_PROF,Owned,58,65,0
900202000,40,F,Married,3,4.5,Bachelor,SE_PROF,Rented,9,73,0
370592083,34,M,Married,2,36,Bachelor,SAL,Rented,103,10,1
612544306,55,M,Married,2,16,Professional,SE,Rented,81,6,0
527264949,61,F,Married,3,13,Masters,SE_PROF,Rented,62,3,0
263210284,35,M,Married,3,25,Masters,SAL,Rented,82,24,0
113473969,42,F,Married,1,16,Professional,SAL,Owned,117,19,0
620660373,33,M,Married,2,27,Masters,SE_PROF,Owned,38,34,0
486679549,40,M,Single,3,4.5,Bachelor,SAL,Rented,23,52,0
228968178,62,M,Married,1,6,Masters,SAL,Rented,91,24,0
913375848,55,M,Married,4,7,Bachelor,SAL,Owned,118,69,0
319769045,38,F,Married,1,27,Masters,SE_PROF,Rented,87,60,0
448475973,40,M,Married,3,40,Masters,SE_PROF,Owned,109,34,0
297554906,30,M,Married,3,16,Professional,SAL,Rented,53,32,0
15866986,52,M,Married,5,25,Others,SE,Rented,6,50,0
53088097,56,M,Married,2,27,Professional,SE_PROF,Rented,77,11,0
436484961,59,M,Married,2,23,Professional,SE_PROF,Rented,123,57,0
179575888,28,M,Married,3,8,Bachelor,SE,Rented,85,68,0
635382207,51,M,Single,4,14,Bachelor,SAL,Owned,125,36,0
331800375,39,M,Married,2,16,Bachelor,SAL,Owned,9,67,0
197874521,50,M,Married,4,24,Masters,SAL,Rented,71,61,0
382424094,48,M,Married,2,23,Professional,SE_PROF,Rented,113,62,0
671486024,57,M,Married,3,10,Professional,SAL,Owned,82,10,0
868191259,47,M,Married,3,13,Bachelor,SAL,Rented,97,10,0
63109698,37,M,Married,1,29,Professional,SAL,Rented,125,11,0
934705611,31,M,Married,1,28,Professional,SAL,Living with Parents,66,19,0
715541720,42,F,Married,3,32,Bachelor,SAL,Rented,13,55,0
805317393,54,M,Married,2,54,Phd,SAL,Rented,58,20,0
453800194,43,M,Married,2,19,Masters,SAL,Company provided,6,54,0
170522798,65,M,Married,3,26,Phd,SAL,Rented,70,12,0
586680792,52,F,Married,5,50,Masters,SAL,Owned,44,65,0
68866085,31,M,Married,3,22,Professional,SAL,Rented,37,19,0
135048013,51,F,Married,5,27,Phd,SE_PROF,Rented,59,5,0
249369512,48,F,Married,4,35,Professional,SE_PROF,Rented,49,7,0
637766992,38,M,Married,2,26,Masters,SAL,Rented,20,71,1
127926100,59,M,Married,4,11,Masters,SAL,Owned,16,30,0
767572871,57,F,Married,2,18,Professional,SE_PROF,Rented,13,34,0
213172218,38,M,Married,2,42,Phd,SAL,Rented,23,68,0
774570324,44,M,Single,1,5,Professional,SAL,Rented,106,42,0
448550267,53,M,Married,4,37,Masters,SAL,Rented,71,74,1
842123024,46,M,Married,5,11,Masters,SAL,Rented,116,18,0
197603435,31,M,Single,1,10,Bachelor,SAL,Owned,24,60,0
914903597,47,M,Married,1,4.5,Bachelor,SE,Rented,88,26,0
