Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan,Performance Tag
341323820,0,0,0,0,0,0,67,3,7,2,3,2,2,0,586784,9,0,1
953145588,0,0,0,0,0,0,6,1,4,0,2,1,1,0,521192,5,0,0
128159106,0,0,0,0,0,0,48,2,3,1,1,2,3,0,323227,4,1,0
665448426,0,0,0,0,0,0,113,1,3,1,2,1,3,0,558529,4,0,0
196755155,0,0,0,0,0,0,98,2,7,2,4,0,1,0,807292,9,0,0
695270163,0,0,0,0,0,0,113,1,4,1,3,2,2,0,620628,5,0,0
662382264,1,1,1,1,1,1,98,3,7,2,3,1,3,0,654972,8,0,0
335606085,0,0,0,0,0,0,113,0,0,0,0,2,3,0,164421,2,0,0
881992790,0,0,0,0,0,0,94,1,2,0,1,1,3,0,283688,4,0,0
119982742,0,0,0,0,0,0,113,3,7,2,3,1,2,1,3475254,8,0,0
623598765,0,0,0,0,0,0,62,2,5,1,2,0,2,0,437216,7,0,0
570089034,1,1,1,1,1,1,35,1,3,1,2,1,3,0,386984,4,0,0
560680685,0,0,0,0,0,0,86,1,3,0,1,1,3,1,3247619,3,0,0
793399147,1,1,1,1,1,1,103,1,2,1,1,2,4,1,3129217,2,0,0
232465055,0,0,0,0,0,0,36,1,2,1,1,0,0,0,344419,3,0,0
867619428,0,0,0,0,0,1,113,2,4,1,1,2,3,0,261358,6,0,0
421615395,0,0,0,0,1,0,77,1,3,0,1,1,2,0,268094,5,0,0
420868073,0,0,0,0,0,0,80,2,3,1,1,0,1,0,596512,5,1,0
420594268,0,0,0,0,0,0,113,1,4,1,2,1,3,0,383413,5,0,0
513157945,0,0,0,0,0,0,106,1,4,0,2,1,2,0,516146,5,0,0
872122984,0,0,0,0,0,0,113,1,3,1,2,1,3,1,3244643,5,0,0
154161303,0,0,0,0,0,0,22,2,6,2,3,2,3,0,794171,7,1,0
223640517,0,0,0,0,1,0,113,1,5,1,3,1,3,0,599126,5,0,0
94637499,0,0,0,0,0,0,113,1,3,1,2,1,3,0,499694,4,0,0
134771698,0,0,0,0,0,1,101,0,2,0,2,2,4,0,388034,3,0,0
769551029,0,0,0,0,0,0,107,1,4,1,3,2,3,0,606479,6,0,0
831911019,0,0,0,0,1,0,113,3,7,2,3,0,1,0,773143,8,0,0
172841533,1,1,1,1,1,2,113,3,7,2,3,0,2,0,656216,8,0,0
52921032,0,0,0,0,0,0,98,2,6,1,3,1,2,0,648271,8,0,0
148745916,0,0,0,0,0,0,110,1,2,0,1,1,2,1,3258420,4,0,0
376158259,0,0,0,0,0,0,113,3,6,2,3,2,4,0,702050,7,0,0
940171594,0,0,0,0,0,0,63,3,8,2,4,1,2,0,841979,9,0,0
607340667,0,0,0,0,0,0,113,1,4,1,3,3,3,0,770476,5,0,0
623230446,1,1,1,1,1,1,106,2,5,2,3,1,2,0,611128,6,0,0
447997197,0,0,0,0,0,1,62,1,4,1,2,0,1,0,579906,5,0,0
578127081,0,0,0,0,0,0,4,1,4,1,2,2,2,0,491818,4,0,0
820566966,0,0,0,0,0,0,75,1,3,1,2,1,2,0,709086,3,1,0
912197759,0,0,0,0,0,0,58,2,7,2,4,0,1,1,3649087,7,0,0
860637420,0,0,0,1,0,0,84,3,6,2,3,1,2,0,571060,8,0,0
651146799,1,1,1,1,1,1,113,2,6,2,3,1,2,1,3545490,6,0,0
125218702,0,0,0,0,0,0,85,1,3,0,2,1,2,0,442511,4,0,0
685663104,0,0,0,0,0,0,113,2,5,1,3,1,2,0,1121095,6,1,0
564792313,0,0,0,0,0,1,113,2,4,1,2,0,1,0,608109,5,0,0
275601580,0,0,0,0,0,0,15,0,1,0,0,0,1,0,34353,3,0,0
512913853,0,0,0,0,0,0,68,1,3,1,2,1,2,1,3276357,5,0,0
477017501,0,0,0,1,0,0,113,0,1,0,1,2,4,0,207311,1,0,0
676135517,0,0,0,0,0,0,20,2,5,2,3,3,4,0,741409,6,0,0
195907396,1,1,1,1,1,1,22,1,5,1,3,1,3,0,709018,6,0,0
199989657,1,1,1,1,1,2,98,1,3,1,2,1,2,1,3300638,3,0,0
226879266,1,1,1,1,1,1,113,2,4,1,1,0,2,1,3081150,5,0,0
775553992,1,1,1,1,1,1,55,2,5,1,3,0,1,1,3542059,6,0,0
646399877,0,0,0,0,0,0,113,2,3,1,1,0,0,1,3207008,4,0,0
819220174,1,1,1,1,1,1,111,2,5,2,3,1,2,0,653285,6,0,0
961711509,0,0,0,0,0,0,113,1,1,0,0,2,3,0,14916,1,0,0
841302475,0,0,0,0,0,0,113,2,4,1,2,1,1,1,3248622,5,0,0
799358387,0,0,0,1,0,0,113,3,7,2,4,1,1,0,835941,8,0,0
303062716,0,0,0,0,0,0,76,1,1,0,0,2,3,0,213064,2,1,0
664751416,0,0,0,0,0,0,113,1,1,0,0,0,0,1,2933182,2,0,0
682787361,0,0,0,0,0,0,113,2,5,2,3,2,2,0,1102435,7,1,0
567139447,0,0,0,0,1,0,38,2,4,1,1,0,0,0,385571,5,0,0
204268857,0,0,0,0,0,0,74,2,3,1,1,0,0,0,373695,4,0,0
203437182,0,0,0,0,0,0,113,1,3,0,1,1,3,0,192020,5,0,0
80958292,1,1,1,1,1,1,113,0,1,0,1,1,2,0,296986,1,0,0
985753243,0,0,0,0,0,0,113,1,2,1,1,1,3,0,358637,4,0,1
671970169,1,1,1,1,1,1,30,2,4,2,2,1,3,0,453393,6,0,0
155277240,0,0,0,0,0,0,113,1,1,0,0,0,1,0,197738,1,0,0
37567199,0,0,0,0,0,0,113,2,6,2,3,1,2,0,625391,7,0,0
556786761,0,0,0,0,0,0,47,1,3,0,1,0,1,1,3077790,4,0,0
123065319,0,0,0,0,0,0,113,2,6,2,3,2,3,0,669421,7,0,0
691915936,0,0,0,1,0,0,59,2,4,1,1,1,2,0,379662,5,0,0
579637473,0,0,0,0,0,0,102,2,4,1,2,2,3,0,435471,6,0,0
232819625,0,0,0,0,0,0,113,1,5,1,4,1,1,1,3626685,6,0,0
823669884,1,1,1,1,1,1,112,3,5,2,2,1,3,1,3265994,6,0,0
230791698,0,0,0,0,0,0,113,3,7,2,4,2,2,0,784917,8,0,0
264896247,1,1,1,1,1,2,113,1,2,1,1,1,2,0,195306,4,0,0
778675850,1,1,1,1,1,1,86,2,3,1,1,1,1,1,3296695,4,0,1
461611919,0,0,0,0,1,0,113,2,5,1,2,1,1,1,3298910,6,0,0
319624022,1,1,1,1,2,1,97,2,5,2,3,2,3,0,605140,6,0,0
212501134,1,1,1,1,1,1,113,2,5,1,2,2,4,0,384810,5,0,0
565525303,1,1,1,1,1,1,113,1,4,1,2,0,0,0,393186,6,0,1
624619847,0,0,0,0,0,0,85,2,5,1,2,2,3,0,684440,6,1,0
158023937,1,1,1,1,1,1,79,2,7,2,4,0,0,1,3839008,9,0,0
52395695,0,0,0,0,0,0,113,2,6,2,3,1,3,0,571278,7,0,0
361595116,0,0,0,0,0,0,62,2,6,2,4,2,3,0,781764,7,0,0
668248020,0,0,0,0,0,0,100,3,7,2,3,0,0,0,602922,8,0,0
729177882,0,0,0,0,1,0,113,2,6,1,3,2,3,0,675964,7,0,1
622746682,0,0,0,1,0,0,71,0,2,0,2,2,3,1,3292577,3,0,1
270482323,0,0,0,0,0,1,113,2,4,1,2,2,3,0,413832,5,0,0
121761735,1,1,1,1,1,1,24,2,5,1,2,0,2,1,3309529,5,0,0
178177263,1,1,1,1,2,2,113,2,5,1,3,0,2,0,593204,6,0,0
983545367,1,1,1,1,1,1,113,2,6,2,4,0,0,0,1008552,6,0,0
754914232,1,1,1,1,1,1,43,0,3,0,2,0,2,0,382437,3,0,0
771821095,0,0,0,0,0,0,35,0,1,0,1,1,2,0,253507,2,0,0
158625240,1,1,1,1,2,1,48,1,3,1,1,1,3,0,375178,4,1,0
732112154,0,0,0,0,0,0,31,2,6,2,3,2,3,0,584194,7,0,0
718357306,0,0,0,0,0,1,113,1,4,0,2,1,2,1,3409306,5,0,0
691910167,0,0,0,0,1,0,72,0,1,0,0,2,2,0,208025,2,0,0
884184478,0,0,0,0,0,0,113,1,2,0,1,2,4,0,232702,3,0,0
432801587,1,1,1,2,1,1,86,0,1,0,1,0,1,0,386537,1,0,0
452673122,1,1,1,1,2,1,43,2,7,2,4,1,2,0,888258,9,0,0
357196733,0,0,0,0,0,1,113,1,5,1,3,1,1,0,625774,5,0,0
516774020,0,0,0,0,0,0,113,1,4,0,2,1,3,0,525900,4,0,0
496394988,0,0,0,1,0,0,113,2,5,1,3,2,3,0,702174,7,0,0
774739701,0,0,0,0,0,1,110,3,6,2,3,1,2,0,729523,7,0,0
910777813,0,0,0,0,0,0,108,2,5,1,3,0,1,0,717761,6,0,0
972025303,0,0,0,0,0,0,81,1,3,0,1,0,2,0,226823,4,0,0
433551111,1,1,1,1,1,1,113,1,4,1,2,1,2,1,3258876,5,0,0
307362920,0,0,0,0,0,0,51,3,7,2,3,2,2,0,703631,7,0,0
727663148,1,1,1,1,1,1,113,1,3,1,2,1,2,0,479485,4,0,0
520279121,0,0,0,0,0,0,113,3,8,2,4,1,2,0,819559,8,0,0
828210029,0,0,0,0,0,0,87,1,4,1,3,1,3,1,3552652,6,0,0
990338770,0,0,0,0,0,0,69,0,1,0,1,1,2,0,582016,1,1,0
907165046,0,0,0,0,0,0,64,2,5,1,2,1,2,0,380916,6,0,0
673478185,0,0,0,0,0,0,94,1,5,1,3,1,1,0,786945,6,0,0
190491018,1,1,1,1,1,2,97,1,2,0,1,0,2,1,3065128,4,0,0
435355515,0,0,0,0,0,0,113,2,6,1,3,2,2,0,600285,7,0,0
368434323,0,0,0,0,0,1,113,1,3,1,2,2,4,0,479777,5,0,0
562323702,0,0,0,0,0,0,61,2,6,2,3,1,2,0,595275,7,0,0
926638578,1,1,1,1,1,2,113,0,1,0,0,0,0,0,247418,2,0,0
450868785,0,0,0,0,0,0,74,1,3,1,1,2,3,0,204857,3,0,0
449350394,1,1,1,1,2,1,83,2,4,1,2,1,1,0,451874,4,0,0
965609225,0,0,0,0,0,0,61,1,4,1,2,2,4,0,573710,5,0,0
317617649,1,1,1,1,1,1,82,1,4,1,2,0,3,0,426902,4,0,0
617549663,0,0,0,0,0,0,113,0,2,0,1,1,2,1,3262924,3,0,0
905366222,0,0,0,0,0,0,91,1,3,1,2,2,3,0,431731,4,0,0
495487038,0,0,0,0,0,0,25,1,4,1,2,1,3,1,3274042,4,0,0
328137767,1,1,1,1,1,1,66,1,5,1,3,2,4,0,693938,6,0,0
409129795,0,0,0,0,0,1,113,3,8,2,4,1,2,0,858505,9,0,0
308595421,0,0,0,0,0,0,113,3,6,2,2,0,1,0,769619,8,1,0
621651965,1,1,1,1,1,1,18,1,4,1,3,0,2,0,751411,5,0,0
822120558,0,0,0,0,0,0,56,2,6,2,4,1,2,1,3674431,7,0,0
336033923,0,0,0,0,0,0,65,2,5,1,3,1,3,0,696563,6,0,0
87925328,0,0,0,0,0,0,113,2,4,1,2,0,0,0,573652,5,0,0
171633473,0,0,0,1,0,0,113,0,2,0,2,2,3,0,400977,2,0,0
74168382,1,1,1,1,1,1,113,1,5,1,3,1,3,0,647055,6,0,0
483514017,1,1,1,1,1,1,53,3,5,2,2,1,1,0,401983,6,0,0
825313325,0,0,0,0,0,0,60,1,3,1,2,0,1,1,3357785,5,0,0
312514026,0,0,0,0,0,0,113,2,4,1,2,2,2,0,386769,5,0,0
99423175,0,0,0,0,0,0,113,1,4,1,2,2,4,0,446616,5,0,0
995257911,1,1,1,2,2,1,52,0,1,0,0,1,3,0,181324,3,0,0
159920813,0,0,0,0,0,0,88,1,4,1,3,2,3,0,702016,6,0,0
835530146,0,0,0,0,0,0,113,1,2,1,1,0,1,0,206928,3,0,0
307921058,0,0,0,0,0,0,113,1,3,0,1,2,3,0,409282,4,0,0
601931634,0,0,0,0,0,0,113,2,5,2,2,1,2,0,572508,6,0,0
606160769,0,0,0,0,0,0,72,2,4,1,1,1,2,0,248908,4,0,0
820503678,1,1,1,2,1,1,56,2,6,2,3,2,3,0,702909,8,0,0
82664631,0,0,0,0,0,0,113,3,6,2,3,1,3,0,606804,7,0,0
697882632,0,0,0,0,0,0,37,1,4,1,3,0,1,1,3460815,4,0,0
535897425,1,1,1,2,1,1,113,2,5,1,2,1,3,1,3454621,6,0,0
900402732,0,0,0,0,0,0,83,3,7,2,3,1,2,1,3432234,8,0,0
776046301,0,0,0,0,0,0,91,1,5,1,3,0,2,1,3662395,6,0,0
585800141,0,0,0,1,0,0,113,0,0,0,0,2,3,1,3268241,2,1,0
169022190,0,0,0,0,1,0,113,3,6,2,3,2,3,0,691051,7,0,0
908035179,0,0,0,0,0,0,113,2,5,2,3,2,3,0,753954,7,0,0
209378336,1,1,1,1,1,1,113,2,4,1,2,2,3,0,497185,5,0,0
457355038,0,0,0,0,0,0,113,2,4,1,1,1,3,0,256223,4,0,0
47784504,1,1,1,1,1,1,113,2,6,2,4,1,2,0,918545,6,0,0
686980231,0,0,0,0,0,1,113,1,4,1,2,2,2,0,589717,5,0,0
620955805,0,0,0,0,0,0,113,1,3,1,1,1,1,0,688520,3,1,0
161746547,0,0,0,0,0,0,52,3,6,2,2,1,3,0,595834,8,0,0
481649766,0,0,0,1,0,0,113,3,8,2,4,1,2,0,900185,9,0,0
539359197,0,0,0,0,0,0,113,3,8,2,4,1,3,0,808085,9,0,0
309681332,0,0,0,0,0,0,109,3,7,2,3,1,1,0,571956,8,0,0
468960436,0,0,0,0,0,1,79,1,4,1,3,1,2,0,664915,4,0,1
634172580,0,0,0,0,0,0,113,1,4,1,2,0,0,0,422254,5,0,0
557537809,0,0,0,0,0,0,113,0,2,0,2,1,2,1,3406810,3,0,0
964297787,0,0,0,0,0,0,62,2,4,1,1,2,3,1,3147191,5,0,1
917667599,0,0,0,0,0,0,85,1,4,1,2,1,2,0,608803,6,0,0
707872761,0,0,0,0,1,0,56,1,3,1,2,1,3,0,545236,5,0,0
675967234,0,0,0,0,0,0,113,2,4,1,1,1,2,1,3149490,4,0,0
991765884,1,1,1,1,2,1,95,1,1,0,0,1,2,0,117727,2,1,0
736741853,0,0,0,0,0,0,62,1,3,0,1,1,2,1,3285328,4,1,0
141387956,0,0,0,0,1,0,113,2,7,1,4,0,1,0,792735,9,0,0
411164771,1,1,1,1,1,1,104,2,4,1,2,2,2,0,386168,5,0,0
102933543,0,0,0,0,0,0,20,2,6,1,3,2,3,0,631929,6,0,0
60352468,0,0,0,0,0,0,38,1,3,0,1,1,3,0,222518,5,0,0
713792363,0,0,0,0,0,0,106,3,8,2,4,1,2,1,3680026,9,0,0
101280105,0,0,0,1,0,0,113,1,4,1,2,1,1,0,433133,6,0,0
844787228,0,0,0,0,1,0,100,3,6,2,3,1,2,0,976693,8,1,1
941916685,1,1,1,1,1,1,12,2,6,1,3,1,2,0,801698,6,0,0
629072117,0,0,0,0,1,0,26,1,3,1,2,2,3,1,3347930,4,0,0
310101645,0,0,0,0,0,0,113,2,3,1,1,1,1,0,633193,5,1,0
629093752,0,0,0,0,0,0,77,1,4,1,2,1,3,0,413478,5,0,0
2096930,0,0,0,0,0,0,75,3,7,2,3,2,3,1,3514807,8,1,0
220036529,0,0,0,0,0,0,112,2,4,1,2,2,3,0,482855,5,0,0
89571062,1,1,1,1,1,1,76,2,5,2,3,1,4,0,781019,5,0,0
580097715,1,1,1,1,1,1,14,2,5,1,2,1,3,0,423954,5,0,0
644104843,0,0,0,0,0,1,113,1,4,1,2,0,0,1,3377555,6,0,0
641703416,0,0,0,0,0,0,113,3,7,2,3,0,2,1,3437189,7,0,0
411259572,0,1,1,1,2,1,109,1,4,1,2,0,0,0,416937,6,0,0
916669772,0,0,0,0,0,0,113,1,4,1,2,2,4,0,495702,5,0,0
33709051,0,0,0,0,1,0,52,3,7,2,3,1,2,0,676097,8,1,0
248572013,1,1,1,2,1,2,113,1,4,0,2,2,3,0,442519,4,0,0
478658274,1,1,1,1,1,2,93,1,5,1,3,1,2,0,589816,6,0,0
812210155,0,0,0,0,0,0,101,2,4,1,2,2,2,0,430075,5,0,0
409002433,1,1,1,1,1,1,92,2,5,1,2,1,1,1,3273647,6,0,0
505799364,0,0,0,0,0,0,20,2,6,2,3,0,1,0,732131,6,0,0
510253132,0,0,0,0,0,0,113,2,7,2,4,1,1,0,887825,7,0,0
694343880,0,0,0,1,0,0,16,2,5,2,2,1,3,1,3268268,6,0,0
19828418,0,0,0,0,1,0,113,0,1,0,1,2,4,0,229913,1,0,0
954297526,1,1,1,1,1,1,113,1,3,1,2,0,0,0,826731,4,1,0
640783465,0,0,0,0,0,0,65,1,5,1,3,2,3,0,782503,6,0,0
87199412,0,0,0,0,0,0,,0,0,0,0,1,2,,,0,0,0
2930486,0,0,0,0,0,1,107,2,6,2,3,0,2,1,3426950,7,0,0
837333470,0,0,0,0,0,0,113,1,3,1,1,1,2,1,3139392,5,0,0
807699875,0,0,0,0,0,0,113,3,6,2,3,0,2,1,3530156,8,0,0
725461889,1,1,1,1,2,1,113,2,5,1,2,1,2,1,3300984,7,0,0
911972829,1,1,1,1,1,2,113,2,5,1,3,1,2,0,581359,6,0,0
691025449,0,0,0,0,0,0,38,3,8,2,4,1,2,1,3694747,8,0,0
607235464,0,0,0,0,0,0,113,2,6,1,3,1,3,1,3484161,7,0,0
461908079,0,0,0,0,0,0,28,0,2,0,1,1,2,0,387283,4,0,0
237944996,0,0,0,0,0,0,104,2,5,1,3,1,3,0,711690,5,0,0
180352713,0,0,0,0,0,0,113,2,4,1,2,1,2,0,516656,5,0,0
908383109,1,1,1,1,1,1,113,1,2,0,1,1,2,0,368980,3,1,0
6828309,0,0,0,0,0,1,113,3,7,2,3,1,3,0,648214,7,0,0
261929392,1,1,1,1,2,1,113,3,7,2,3,2,3,0,742642,8,0,0
808926629,1,1,1,1,1,1,113,2,4,1,2,2,3,0,397342,6,0,0
426875555,1,1,1,1,1,1,113,0,1,0,1,1,2,0,206213,3,0,0
369565691,1,1,1,1,2,1,49,1,3,1,2,1,2,0,602835,5,0,0
818261631,1,1,1,1,1,1,54,0,3,0,2,2,3,0,393081,3,0,1
977399857,0,0,0,0,0,0,42,0,2,0,2,1,2,0,554747,4,0,1
138760036,1,1,1,1,1,2,15,3,5,2,2,2,3,0,446855,5,0,0
500694755,0,0,0,0,1,0,28,2,5,1,3,1,2,0,580664,7,0,0
34157951,1,1,1,1,2,2,113,0,2,0,1,2,3,0,208225,2,0,0
752219400,0,0,0,0,0,0,34,2,6,1,3,1,2,0,654813,8,0,0
282477648,0,0,0,0,0,0,21,2,5,2,2,2,3,1,3370666,5,0,0
623649251,0,0,0,0,0,0,70,1,4,1,2,1,2,0,565391,5,0,0
54348392,0,0,0,1,0,0,113,1,2,0,1,1,2,0,271543,3,0,0
894975768,0,0,0,0,1,0,50,3,5,2,2,2,3,1,3364658,6,0,0
693789545,1,1,1,1,1,1,10,2,5,1,3,1,2,0,609966,5,0,0
736478560,1,1,1,1,1,1,113,2,6,2,4,0,1,0,855091,7,0,0
166172889,1,1,1,1,1,1,96,3,6,2,2,2,3,0,732905,8,1,0
659282649,0,0,0,0,0,0,106,3,7,2,3,1,1,0,619747,8,0,0
348393890,0,0,0,0,0,0,25,1,3,1,1,1,2,1,3204586,4,0,0
640284361,0,0,0,0,0,0,33,2,5,1,3,1,2,1,3642978,7,0,1
292278845,0,0,0,0,0,0,113,2,5,1,2,2,3,0,454541,6,0,0
609055647,0,0,0,0,0,0,113,2,6,2,3,1,2,0,663512,7,0,1
356361861,1,1,1,1,1,2,113,0,2,0,1,2,3,0,346087,3,0,0
228459474,0,0,0,0,0,0,50,1,4,1,3,1,2,1,3528415,5,0,0
110389800,0,0,0,0,1,0,113,0,1,0,0,1,3,0,24186,3,0,0
189865038,0,0,0,0,0,0,37,2,4,1,2,1,2,0,595512,6,0,0
697470267,0,0,0,0,0,0,113,1,4,1,3,1,2,0,612730,5,0,0
390105479,0,0,0,0,0,0,113,0,0,0,0,1,2,0,42586,1,0,0
189641509,1,1,1,1,1,1,12,1,3,0,1,0,1,0,289289,4,0,0
514608487,0,0,0,0,1,0,75,0,2,0,1,2,4,1,3065462,4,0,0
317685793,0,0,0,0,0,0,66,2,4,1,2,1,2,1,3333823,5,0,0
511828417,0,0,0,0,0,0,113,1,3,0,1,0,1,0,353705,3,0,0
267136789,1,1,1,1,1,2,113,1,4,0,2,1,2,0,422473,6,0,0
187723735,0,0,0,0,0,0,113,1,2,0,1,2,3,0,261942,3,0,0
238219795,0,0,0,0,0,0,11,1,4,1,3,1,2,1,3563001,6,0,0
376222109,0,0,0,1,0,0,113,2,6,1,4,2,3,0,764486,7,0,0
105097892,0,0,0,0,0,0,113,3,8,2,4,1,2,0,887637,9,0,0
786613161,0,0,0,0,0,0,113,2,5,2,3,0,0,0,683624,6,0,0
346868220,0,0,0,0,0,0,69,1,4,1,2,1,2,0,620200,6,1,0
701829225,1,1,1,1,2,1,65,3,6,2,3,2,3,0,666948,7,0,0
707641082,0,0,0,0,0,0,44,2,5,2,3,1,2,0,815393,5,0,1
513699587,0,0,0,0,0,0,113,1,2,1,1,1,1,0,246421,2,0,0
821550654,0,0,0,0,0,1,113,1,2,1,1,2,3,0,257900,4,0,0
651045421,0,0,0,0,0,0,30,2,5,1,2,0,1,1,3240569,5,0,0
454464480,1,1,1,1,1,1,74,3,6,3,3,1,1,0,728065,8,0,0
997402478,0,0,0,0,0,0,113,3,7,2,4,0,2,1,3730668,9,0,0
910110862,0,0,0,0,0,0,113,1,2,0,1,0,1,0,327606,3,0,0
221918342,0,0,0,0,0,0,112,1,3,1,1,1,1,0,240004,3,0,0
533353094,0,0,0,0,0,1,103,2,4,1,1,1,2,0,712001,5,1,0
924858409,1,1,1,2,1,1,67,3,8,2,4,1,2,0,979618,8,0,0
653632503,0,0,0,0,0,0,113,3,7,2,3,2,3,0,802823,8,0,0
105136886,0,0,0,0,1,0,44,0,1,0,1,0,0,1,3133658,3,0,0
228238115,0,0,0,1,1,0,113,2,6,2,3,1,3,0,625602,7,0,0
650651174,0,0,0,0,0,0,53,1,2,0,1,1,2,1,3075634,3,0,0
458488094,0,0,0,0,0,0,49,2,5,1,3,0,1,0,794086,6,0,1
769727208,0,0,0,0,0,1,113,1,2,0,1,0,0,0,256451,3,0,0
356122380,0,0,0,0,0,0,30,2,5,1,2,1,2,1,3339313,5,0,0
672846587,0,0,0,0,0,1,113,3,6,2,3,3,4,0,647620,6,0,0
72322190,1,1,1,1,2,2,113,3,6,2,3,2,3,0,727786,8,0,0
612638290,0,0,0,0,0,0,113,1,4,1,2,2,3,0,510159,6,0,0
170125785,1,1,1,1,1,1,26,0,1,0,1,1,3,0,470063,1,1,0
170067042,0,0,0,0,0,1,70,2,4,1,2,1,1,0,389791,6,0,0
361799941,0,0,0,0,0,0,113,2,5,1,2,1,1,0,496141,5,0,0
422779961,0,0,0,0,0,1,113,2,4,1,2,2,5,0,407277,4,0,0
686229149,0,0,0,0,0,0,2,1,4,1,3,1,1,1,3507742,4,0,0
821408734,0,0,0,0,0,0,113,3,8,3,5,1,2,0,1015587,10,0,0
105811035,1,1,1,1,1,1,113,3,5,2,2,1,2,0,622958,5,0,0
275605276,0,0,0,0,0,0,62,2,6,1,3,1,1,0,775299,6,0,0
573763440,0,0,0,0,0,1,22,2,6,2,3,2,2,1,3566612,7,0,0
934073119,0,0,0,0,0,1,21,1,3,0,1,0,1,0,308216,3,0,1
450017232,0,0,0,0,0,0,87,2,5,1,3,1,3,1,3457623,6,0,0
272653646,1,1,1,1,1,1,87,3,6,2,3,2,2,1,3504249,6,0,0
334268950,1,1,1,1,1,1,87,1,3,1,2,0,1,0,519583,3,0,0
895716698,0,0,0,0,0,1,86,2,4,2,2,0,2,1,3300521,6,0,0
552135279,0,0,0,0,0,0,71,0,2,0,1,0,2,0,369709,3,0,0
287918506,0,0,0,0,0,1,113,2,5,1,2,3,4,0,487719,6,0,0
85309547,1,1,1,1,1,2,113,2,5,1,2,1,2,0,540423,6,0,0
215153882,0,0,0,0,0,0,113,1,4,1,3,1,3,1,3424510,5,0,0
261165442,0,0,0,0,0,0,113,1,3,0,2,1,3,0,534666,4,0,0
996665856,1,1,1,1,1,1,113,2,5,2,2,1,2,0,551889,7,0,0
757560111,0,0,0,0,0,0,113,0,1,0,0,0,2,1,3034390,2,0,0
174705395,1,1,1,1,1,1,31,3,7,2,4,1,3,0,985893,7,0,0
326808617,0,0,0,0,0,0,113,1,5,1,3,1,2,0,776133,6,0,0
556659059,0,0,0,0,0,0,113,1,3,1,2,1,1,1,3337935,5,0,0
941776306,0,0,0,0,0,0,113,3,7,2,3,1,3,0,579871,8,0,0
185680089,0,0,0,0,0,0,28,2,5,1,2,1,1,0,411768,6,0,1
493299545,0,0,0,0,0,1,113,3,6,2,2,1,2,0,390393,6,0,0
967328390,0,0,0,0,0,0,113,2,6,1,3,1,1,0,576873,7,0,0
480409449,0,0,0,0,0,0,111,2,5,1,2,2,4,1,3255090,5,0,0
111370375,0,0,0,0,0,0,51,1,3,1,2,1,2,0,405397,4,0,0
363103797,0,0,0,0,0,1,47,2,5,2,3,1,3,0,605810,6,0,0
912860146,0,0,0,0,0,0,86,3,6,2,3,2,4,0,818418,7,1,0
909399526,0,0,0,1,1,0,60,2,7,1,4,0,1,1,3701442,8,0,0
215890837,1,1,1,1,1,1,81,2,4,1,2,0,0,0,591589,5,0,0
610829331,0,0,0,0,0,0,113,3,8,2,4,1,3,0,835887,10,0,1
526617821,0,0,0,0,0,0,36,1,4,1,3,2,4,0,641247,5,0,0
214739269,0,0,0,0,0,0,111,3,6,2,2,1,2,1,3473540,8,0,0
56230236,0,0,0,0,0,0,113,2,4,1,1,1,2,0,245794,5,0,1
284571673,0,0,0,0,0,0,94,3,7,2,4,1,2,1,3833264,9,0,0
411880255,0,0,0,0,0,0,50,2,4,2,2,2,4,0,426126,6,0,0
264553963,1,1,1,2,1,1,113,1,4,1,3,2,3,0,731774,6,0,0
274647011,0,0,0,0,0,0,94,2,5,1,2,0,1,0,592091,7,0,0
849850872,1,1,1,1,1,1,113,3,6,2,3,2,3,0,668432,7,0,0
984722935,0,0,0,0,1,0,72,2,6,2,4,0,1,0,874175,6,0,0
44960765,0,0,0,0,1,0,35,1,2,1,1,2,3,0,470299,4,1,0
276369937,0,0,0,0,0,0,113,1,3,1,1,0,1,0,259117,4,0,0
665014351,0,0,0,0,0,0,7,3,6,2,3,1,2,0,685659,7,0,0
5722357,1,1,1,1,2,1,113,2,3,1,1,1,3,0,415416,5,0,0
775284335,0,0,0,0,0,0,59,2,5,1,2,2,3,0,583486,6,0,0
396093250,0,0,0,0,0,0,113,2,5,2,2,0,2,1,3291009,5,0,0
577761553,1,1,1,2,1,1,113,2,4,1,1,1,2,1,3275017,6,0,0
693870971,0,0,0,0,0,0,27,0,3,0,2,1,2,1,3247716,4,0,0
145979014,0,0,0,0,0,0,113,2,5,2,2,1,2,0,573954,6,0,0
7702508,1,1,1,1,2,1,113,3,8,2,4,2,3,0,769118,10,0,0
99732815,0,0,0,0,0,0,24,1,4,1,3,1,3,0,745989,5,0,0
173095491,0,0,0,0,0,0,113,2,5,1,2,1,3,1,3332806,5,0,0
669731794,0,0,0,0,0,0,113,2,4,2,2,1,3,1,3361489,5,0,0
